Note,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States,,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States
1990.1,12.1969965824,12.6276571355,13.0040211854,10.292977988,19.948075282,17.8837648772,13.004840308,13.2422952138,12.7948893353,14.2043786952,14.9491360025,15.2062948244,14.0895069067,17.3131538379,20.42478837,12.5340193572,12.9336623148,15.1018754618,1990.1,198193,304875,444196,29524.5673699453,460616000,58454830,444560,563710,360371,1475310,3106900,4018000,1315210,33037500,741947000,277623,414017,3619605
1990.2,12.2196105926,12.6511910655,13.0425146509,10.3310707848,19.9881501716,17.9176643817,13.0198875858,13.2464553586,12.792978367,14.2247817471,14.9427426969,15.2159789906,14.2187197902,17.3691657588,20.4457452942,12.5488996478,12.9693287412,15.1091842942,1990.2,202726,312135,461628,30670.9362980338,479450000,60470390,451300,566060,359683,1505720,3087100,4057100,1496620,34940800,757660000,281785,429050,3646157
1990.3,12.2607833439,12.6630606883,13.0399552076,10.3375957936,20.0038999299,17.9829986989,13.0087466506,13.226831495,12.7976853153,14.2412990728,14.9178160185,15.2141039747,14.2328778861,17.3859752144,20.4669945724,12.529394508,12.9706447378,15.1198681897,1990.3,211247,315862,460448,30871.7187683249,487061000,64553100,446300,555060,361380,1530797,3011100,4049500,1517960,35533100,773932000,276342,429615,3685321
1990.4,12.2957396599,12.6988096522,13.0954442881,10.3549124156,20.020084482,18.0453689215,13.0409363787,13.3636768513,12.8163896955,14.2924854563,14.952445721,15.2525217974,14.2846888467,17.4412585006,20.5611397714,12.554367575,12.981790106,15.1418943392,1990.4,218762,327358,486720,31410.9681669678,495008000,68707500,460900,636460,368203,1611193,3117200,4208100,1598680,37552800,850334000,283330,434430,3767395
1991.1,12.2829734997,12.704250624,13.0629508956,10.346835349,20.019641967,18.0664100503,13.0533776487,13.3385064827,12.8216636079,14.2864506236,14.9853886885,15.2208229249,14.2645560926,17.4504933318,20.5163486729,12.5551296465,12.9925280032,15.1552333545,1991.1,215987,329144,471159,31158.2815428249,494789000,70168500,466670,620640,370150,1601499,3221600,4076800,1566816,37901200,813087000,283546,439120,3817985
1991.2,12.2903770286,12.7261840229,13.0883204364,10.379279395,20.0270258787,18.0951389518,13.0476182793,13.3615220001,12.8233452945,14.308821084,15.0055771171,15.2267414044,14.268539682,17.5021925995,20.5343884375,12.5698855535,13.0151389034,15.1560522994,1991.2,217592,336443,483265,32185.7599119205,498456000,72213600,463990,635090,370773,1637729,3287300,4101000,1573070,39912200,827888000,287761,449162,3821113
1991.3,12.2915436701,12.7257440299,13.1162004254,10.3817073084,20.0214895324,18.1484874323,13.1038734881,13.343280452,12.8188960373,14.3161537159,14.9850161334,15.2203076823,14.2781118574,17.5177577642,20.5466790051,12.5617275694,13.0113468969,15.1587831109,1991.3,217846,336295,496928,32263.9990904847,495704000,76170700,490840,623610,369127,1649782,3220400,4074700,1588200,40538300,838126000,285423,447462,3831562
1991.4,12.3074145976,12.7461240064,13.1339994154,10.3831543031,20.0450584991,18.2432965782,13.1417933863,13.4027035641,12.839432666,14.3641728606,15.0033844677,15.2443374498,14.3464963921,17.5614695339,20.651249829,12.5977835974,13.0280351154,15.1739194585,1991.4,221331,343219,505852,32310.7187204556,507526000,83745800,509810,661790,376786,1730936,3280100,4173800,1700608,42349600,930516000,295902,454992,3889999
1992.1,12.3009054387,12.7585890064,13.1215990854,10.3887890837,20.0302786436,18.2439948768,13.1206218618,13.3698794901,12.8394830912,14.3659126008,14.9907751982,15.2219751259,14.3346971314,17.5655791804,20.6054716762,12.5829565068,13.0401115648,15.1764363406,1992.1,219895,347524,499618,32493.29644212,500080000,83804300,499130,640420,376805,1733950,3239000,4081500,1680660,42524000,888879000,291547,460520,3899802
1992.2,12.3181281993,12.776119554,13.1381323904,10.4142381548,20.031827196,18.2720101874,13.1566102028,13.3658427472,12.8438709505,14.3800450862,15.032735168,15.2316549411,14.3530443228,17.5914526378,20.6246216054,12.5730740872,13.0602006984,15.1767114449,1992.2,223715,353670,507947,33330.8327090388,500855000,86185300,517420,637840,378462,1758629,3377800,4121200,1711780,43638600,906065000,288680,469865,3900875
1992.3,12.3689480115,12.7975746223,13.1247225923,10.4082795881,20.0222981558,18.3080247923,13.1570546172,13.3038178918,12.8384900425,14.383371688,14.9986784329,15.2249353365,14.3773011222,17.6019181849,20.6233062655,12.567652043,13.0725805207,15.1767058051,1992.3,235378,361340,501181,33132.8192458204,496105000,89345800,517650,599480,376431,1764489,3264700,4093600,1753810,44097700,904874000,287119,475718,3900853
1992.4,12.3786931321,12.8356221955,13.1265725066,10.4394779651,20.0436151674,18.3825499167,13.212642742,13.4340304951,12.86507083,14.4308529415,15.0596856128,15.2565771549,14.4229309906,17.626864249,20.7040249119,12.5881053467,13.0760932353,15.1904218774,1992.4,237683,375353,502109,34182.8031617619,506794000,96258700,547240,682850,386571,1850290,3470071,4225200,1835690,45211600,980943000,293052,477392,3954726
1993.1,12.3906749328,12.8674040288,13.1300557154,10.4359332856,20.0394430488,18.3953639616,13.1877952494,13.4171501516,12.8834155945,14.4402123957,15.0749571413,15.241770547,14.4144074968,17.6283539068,20.6790923993,12.5812366093,13.0977079141,15.1789486943,1993.1,240548,387474,503861,34061.8505762257,504684000,97500100,533810,671420,393728,1867689,3523471,4163100,1820110,45279000,956788000,291046,487823,3909612
1993.2,12.4002898346,12.8832657337,13.202266383,10.4665418198,20.045281123,18.4282569717,13.2110699833,13.4144357982,12.8898611702,14.447388534,15.1177358456,15.2495469151,14.432348345,17.6602392485,20.695693181,12.5660625888,13.1166108634,15.1864762835,1993.2,242872,393669,541591,35120.5539186941,507639000,100760500,546380,669600,396274,1881140,3677471,4195600,1853059,46746000,972804000,286663,497132,3939153
1993.3,12.4115531191,12.9349247507,13.2200851923,10.4876125631,20.0429697265,18.5285274664,13.2047172584,13.4201838818,12.8964234198,14.4462625189,15.1314014997,15.2420107238,14.4498436018,17.6701925446,20.7065641368,12.5672444634,13.1028910156,15.1873281343,1993.3,245623,414540,551328,35868.4214884933,506467000,111387700,542920,673460,398883,1879023,3728071,4164100,1885764,47213600,983437000,287002,490358,3942510
1993.4,12.4343669091,12.9450723463,13.3064467147,10.5122628696,20.0658486687,18.5359637683,13.2180553025,13.4731047525,12.9503121003,14.4842374763,15.1989185074,15.293928208,14.5324401809,17.7167112124,20.7766435574,12.6030484882,13.1318918371,15.2052305449,1993.4,251291,418768,601058,36763.5766685415,518188000,112219100,550210,710060,420968,1951751,3988471,4386000,2048135,49461800,1054828000,297464,504787,4013726
1994.1,12.4621208518,12.9404529361,13.3160517531,10.5472658801,20.0593997502,18.5358951502,13.2349775218,13.4774610781,12.9714055949,14.4921212615,15.237309843,15.2864906773,14.5278719574,17.7140612175,20.7650553633,12.6000284415,13.1372894276,15.2064642973,1994.1,258363,416838,606859,38073.1991838298,514857000,112211400,559600,713160,429942,1967199,4144571,4353500,2038800,49330900,1042675000,296567,507519,4018681
1994.2,12.4682715117,12.9945504602,13.2785325901,10.5597694164,20.0664042972,18.584916399,13.2651815144,13.4777975519,12.9755325089,14.5087182367,15.2691530053,15.293928208,14.5344521829,17.7382301504,20.7583452946,12.6155032141,13.138561477,15.2019326609,1994.2,259957,440009,584512,38552.2374074029,518476000,117849200,576760,713400,431720,2000121,4278671,4386000,2052260,50537700,1035702000,301192,508165,4000511
1994.3,12.4848552348,13.0054002555,13.2261899171,10.5649122736,20.070106383,18.6256375138,13.2796747712,13.4643915796,12.9703048409,14.5102339956,15.2532038204,15.3003371751,14.5297394494,17.7521344645,20.7384253487,12.6047615134,13.135632946,15.1937185625,1994.3,264304,444809,554704,38751.0167661948,520399000,122747200,585180,703900,429469,2003155,4210971,4414200,2042611,51245300,1015275000,297974,506679,3967785
1994.4,12.5292569878,13.022078846,13.2016273204,10.5640407343,20.0960955176,18.7072023934,13.2812457025,13.4762965662,12.9910329894,14.5361333044,15.2400085286,15.3598337833,14.5568000739,17.7855816924,20.7943308268,12.6167773364,13.1346081038,15.2063271782,1994.4,276304,452290,541245,38717.2584459257,534101000,133178700,586100,712330,438464,2055713,4155771,4684800,2098640,52988300,1073651000,301576,506160,4018130
1995.1,12.5326640846,13.0180267818,13.1779664712,10.5888516964,20.089330516,18.6966421469,13.2852982204,13.4494055764,12.9889188382,14.5435450375,15.2483475595,15.3575685831,14.5301696884,17.788020764,20.7509325591,12.632835994,13.1486644518,15.2063689879,1995.1,277247,450461,528589,39689.8869089647,530500000,131779700,588480,693430,437538,2071006,4190571,4674200,2043490,53117700,1028053000,306458,513325,4018298
1995.2,12.5329850465,13.0424821567,13.2064673654,10.6172231513,20.0963426313,18.7302691118,13.3246346095,13.4502560575,13.000457856,14.5520007127,15.2917304001,15.3807666714,14.536472302,17.8139827824,20.7563543248,12.6462386524,13.1607298797,15.2312290035,1995.2,277336,461613,543871,40832.0728689221,534233000,136286400,612090,694020,442616,2088592,4376371,4783900,2056410,54514800,1033642000,310593,519556,4119445
1995.3,12.5744898782,13.0547823659,13.2141966105,10.6731807842,20.1013559406,18.7554951786,13.3301252347,13.4639226531,13.0047075837,14.5589786353,15.288182366,15.3916191687,14.5461702628,17.8236307062,20.7603881962,12.6357912454,13.1655684501,15.2366934252,1995.3,289089,467326,548091,43182.0761479637,536918000,139768100,615460,703570,444501,2103217,4360871,4836100,2076450,55043300,1037820000,307365,522076,4142017
1995.4,12.6110309586,13.0823639611,13.2619009468,10.6916407755,20.1235834982,18.8521092016,13.3312132592,13.5032761964,13.0360644738,14.5845051969,15.3104734323,15.4627643511,14.6017973826,17.8496503061,20.816910995,12.6749068413,13.1921897681,15.2614723771,1995.4,299848,480395,574871,43986.6199901868,548986000,153945500,616130,731810,458660,2157596,4459171,5192700,2195230,56494300,1098170000,319626,536161,4245934
1996.1,12.6168237581,13.0801612643,13.2919947534,10.7118606,20.1061218315,18.8373528188,13.3704102508,13.5389398583,13.0817246994,14.5914328636,15.3715204781,15.4396991423,14.6031039088,17.845531687,20.7846939006,12.6377576546,13.2052715143,15.2806812545,1996.1,301590,479338,592434,44885.0744127044,539483000,151690500,640760,758380,480088,2172595,4739871,5074300,2198100,56262100,1063354000,307970,543221,4328282
1996.2,12.6335666591,13.1007412959,13.2834681074,10.7470845717,20.133600809,18.8891444381,13.3628594982,13.549329017,13.0940153419,14.5880994964,15.4167693121,15.4489579229,14.6075931574,17.8657969923,20.8033950024,12.6434013412,13.2339780947,15.2850604601,1996.2,306682,489305,587404,46494.2799272387,554513000,159753800,635940,766300,486025,2165365,4959271,5121500,2207990,57413900,1083427000,309713,559041,4347278
1996.3,12.654526998,13.1067094922,13.2859097789,10.7723217543,20.1194197267,18.9498968219,13.3555839842,13.5710412199,13.0955655003,14.5884624179,15.4192866726,15.4514540727,14.6135896623,17.8612774334,20.8074865737,12.629898165,13.2362793902,15.2977773795,1996.3,313178,492234,588840,47682.596366726,546704900,169760100,631330,783120,486779,2166151,4971771,5134300,2221270,57155000,1087869000,305559,560329,4402915
1996.4,12.7121821659,13.1308195232,13.3401904211,10.7784511129,20.1464140082,18.9990431396,13.3772071259,13.6118999898,13.1274285278,14.6102892601,15.3992143706,15.5016872646,14.6736635731,17.8782887708,20.8383162535,12.6455236351,13.2464376925,15.3208014404,1996.4,331765,504246,621686,47975.7576261653,561663800,178311600,645130,815780,502539,2213951,4872971,5398800,2358800,58135600,1121930000,310371,566050,4505464
1997.1,12.7189351934,13.133770073,13.3459916112,10.8096376435,20.1207853446,19.0201846047,13.3678788017,13.601673566,13.1738508529,14.6213875838,15.4273797125,15.4993878162,14.6536797356,17.8621780863,20.7883239106,12.648245697,13.2712212177,15.3384005496,1997.1,334013,505736,625303,49495.5301037565,547452000,182121500,639140,807480,526418,2238659,5012171,5386400,2312130,57206500,1067221000,311217,580254,4585458
1997.2,12.7455556945,13.154336738,13.3833466888,10.891960125,20.1473041802,19.0508396678,13.3969298147,13.6012152453,13.1908179707,14.6225331493,15.4632978425,15.5147891744,14.6553607532,17.883995285,20.7870656478,12.6576576893,13.2952892662,15.347781424,1997.2,343024,516245,649103,53742.5388877587,562164000,187790900,657980,807110,535426,2241225,5195471,5470000,2316020,58468300,1065879000,314160,594389,4628676
1997.3,12.7604777385,13.1924340678,13.3827102236,10.9719927134,20.1349470305,19.1017057469,13.423001161,13.5921794891,13.1813527806,14.6184193551,15.4815690396,15.5283891443,14.6527710694,17.8678866354,20.7595582283,12.6465412535,13.3025509923,15.3552077479,1997.3,348181,536292,648690,58220.4946446308,555260000,197590200,675360,799850,530382,2232024,5291271,5544900,2310030,57534000,1036959000,310687,598721,4663178
1997.4,12.782742188,13.2129569972,13.4061533856,10.9739387831,20.1766333994,19.1313337986,13.4218603779,13.6246405672,13.191568493,14.6310700426,15.4957928801,15.571988213,14.6950792125,17.8933513457,20.7791025444,12.6694921469,13.3119931639,15.3851343012,1997.4,356020,547412,664077,58333.9061045224,578896000,203532000,674590,826240,535828,2260440,5367071,5792000,2409860,59017900,1057425000,317900,604401,4804840
1998.1,12.7752245107,13.206275667,13.4551975758,11.0022455469,20.1658064106,19.1344243543,13.4306459986,13.5775160247,13.2256741939,14.6388287364,15.5053223757,15.561894092,14.697420348,17.8929116695,20.7872323724,12.6717081629,13.3204996245,15.405439692,1998.1,353353.591669732,543766.750835308,697458,60008.7429781836,572662107.524697,204162000,680542.803098382,788207,554418,2278046.27439412,5418460.9508995,5733828.93752983,2415508.41820765,58991956.9383121,1066056723.02224,318605.25263216,609564.242627619,4903401.43168965
1998.2,12.8077348229,13.2233261183,13.4654692768,11.0372683433,20.1810578759,19.2015731988,13.4585842066,13.5982919196,13.2344895543,14.6475971801,15.5139265262,15.5829152742,14.7057249644,17.9025608513,20.7965975256,12.681092383,13.3288994612,15.4223104076,1998.2,365030.000702052,553117.711840604,704659,62147.6536542167,581462986.391441,218342000,699824.036936013,804754,559327,2298109.02603627,5465283.34930851,5855636.58537258,2435651.81469879,59563936.1806948,1076087403.6783,321609.187180838,614706.047627022,4986827.06915369
1998.3,12.8460163922,13.2397617838,13.5065081471,11.0435488877,20.1774669976,19.3235579149,13.44869429,13.6164533379,13.2121181545,14.6562894061,15.5224572765,15.5864351671,14.7139611817,17.9121178154,20.8058757858,12.6903893576,13.3372293279,15.4418585499,1998.3,379274.839805784,562283.687662015,734179,62539.203037302,579378767.88713,246669000,692936.948047829,819503,546953,2318171.77767842,5512105.74771752,5876284.11633727,2455795.21118993,60135915.4230774,1086118084.33437,324613.121729516,619847.852626426,5085269.32136125
1998.4,12.8636790181,13.2368736221,13.438867573,11.0624743776,20.2075148167,19.370553243,13.5657075807,13.6202861158,13.2412941985,14.6649067279,15.5309158682,15.6142151783,14.7221301175,17.921584308,20.8150687507,12.6996006939,13.3454903808,15.4679055443,1998.4,386033.340110475,560662.06429679,686161,63734.0590466843,597052028.007264,258538000,778954.239624191,822650,563146,2338234.52932057,5558928.14612654,6041815.94739935,2475938.60768108,60707894.6654601,1096148764.99043,327617.056278194,624989.657625829,5219465.41819625
1999.1,12.8735519317,13.2404864365,13.4982486164,11.0760707982,20.2005291601,19.4440736739,13.4899890035,13.6319254032,13.2745040385,14.6734504255,15.5393035118,15.6192638439,14.7302328622,17.9309620258,20.8321721455,12.7087279555,13.3536837474,15.4810621365,1999.1,389863.490209183,562691.295707891,728140,64606.5319347543,592895761.617645,278262000,722150.614531243,832281,582162,2358297.28096272,5605750.54453555,6072396.18559541,2496082.00417222,61279873.9078427,1115057874.02554,330620.990826872,630131.462625233,5288589.51780931
1999.2,12.905293097,13.2569877414,13.484035415,11.1060755821,20.2205981052,19.4357882277,13.5367035273,13.652700998,13.2874539973,14.6731454746,15.5689477784,15.6375278497,14.73767863,17.9557030174,20.8126668075,12.7348851243,13.3951912735,15.4967802113,1999.2,402436.700243472,572053.467936452,717864,66574.4122377664,604914754.992506,275966000,756685.906308478,849753,589750,2357578.22584469,5774416.54697906,6184321.45529675,2514736.6139351,62814909.6081259,1093519037.38651,339383.197576208,656837.068449573,5372372.69371962
1999.3,12.9362961463,13.2743829597,13.4330532293,11.1318527065,20.2156254521,19.5397065844,13.5248599623,13.6686935873,13.3315021176,14.6761850692,15.590324942,15.6299296038,14.73897619,17.9682832272,20.8623846741,12.7248636363,13.4124976066,15.510046454,1999.3,415108.888314766,582091.516767606,682183,68312.8184440109,601914190.299073,306187000,747776.908859921,863452,616308,2364755.20994726,5899186.05148037,6137509.52968044,2518001.75348512,63610125.8523401,1149260666.74809,335999.058307027,668303.443829803,5444118.74193868
1999.4,12.9743628136,13.2891085177,13.429906899,11.1515933722,20.2351521328,19.6125313707,13.5825699883,13.7019957753,13.3659838384,14.7043725202,15.5992389151,15.6460473494,14.7698696527,18.0171006401,20.8545204461,12.7758461544,13.4164928331,15.5259223888,1999.4,431215.314336744,590726.561087217,680040,69674.7575184595,613783079.372894,329317000,792200.65290861,892691,637930,2432359.95811949,5952006.30670062,6237233.85373596,2597005.61484096,66792452.135359,1140258064.54556,353573.320010973,670978.808243366,5531238.94334756
2000.1,12.957898737,13.3173120044,13.4339543408,11.1866448327,20.2322752925,19.6752877255,13.5882435757,13.7088592095,13.3883916903,14.7053481491,15.608601692,15.6496674599,14.7605496721,18.0357372655,20.8715053145,12.7587992548,13.4666880656,15.5411683141,2000.1,424173.876815155,607624.276953685,682798,72160.2653989301,612019860.944794,350646000,796708.04694796,898839,652386,2434734.19671675,6007995.31124154,6259854.24919246,2572914.01396716,68048909.7427392,1159790606.97946,347597.074067526,705518.354063222,5616213.91407878
2000.2,12.9958864321,13.324849717,13.4644924411,11.2369198666,20.2416726991,19.7553449118,13.6407794995,13.7199221395,13.3221383991,14.7124996429,15.6400460341,15.6498375697,14.7555803983,18.0711598009,20.8571275274,12.7652635452,13.4684829661,15.5537574413,2000.2,440597.232511184,612221.679294304,703971,75880.8682639029,617798369.425725,379872000,839682.81596132,908838,610564,2452208.59279257,6199914.34178819,6260919.20242232,2560160.2144621,70502575.634927,1143234688.48563,349851.320683822,706785.826430421,5687364.06488739
2000.3,13.0100517313,13.3596568842,13.3960950946,11.2617167974,20.2363923196,19.7889002343,13.646804528,13.7297598406,13.3102212472,14.7118465834,15.6066646435,15.6520861782,14.7495607666,18.0978473368,20.9029199024,12.7457116582,13.5009331478,15.5702795291,2000.3,446882.837750176,633906.587495246,657431,77786.0040449491,614544757.278849,392835000,844757.200231885,917823,603331,2450607.67762413,5996368.79718997,6275013.39825456,2544795.28494485,72409447.3304583,1196803275.93625,343077.503455985,730097.340799156,5782111.75315012
2000.4,13.0110803263,13.3532403544,13.3768613993,11.2846383367,20.2484192971,19.839076788,13.6656484601,13.7210185434,13.1804926531,14.7205063643,15.5941015512,15.6719093261,14.7736400183,18.132055167,20.8728198291,12.7813917872,13.5250531738,15.5844217785,2000.4,447342.735699904,629852.128681354,644907,79589.5702899678,621980498.380726,413049000,860826.678084726,909835,529926,2471921.55668867,5921507.09448919,6400645.01045133,2606815.75790839,74929270.537985,1161316171.09654,355539.554774573,747921.401916314,5864464.77527533
2001.1,13.0432974114,13.3662458745,13.3779121615,11.3197731253,20.2463062194,19.8402357848,13.6779243623,13.7129267706,13.1864736819,14.731005392,15.6204908066,15.6763333027,14.7703736625,18.1305914107,20.8961962857,12.7843317534,13.5561840167,15.6153172109,2001.1,461989.485620572,638097.18259165,645585,82435.6382403273,620667592.855748,413528000,871459.230743478,902502.52828156,533105,2498011.04710311,6079851.36201317,6429024.04189152,2598314.8609514,74819672.5758272,1188783420.851,356586.367085334,771571.032091459,6048477.89562457
2001.2,13.0735267248,13.3839738315,13.394210232,11.3575888094,20.2589593697,19.8906151806,13.7207167935,13.7208531216,13.1870756334,14.7258924917,15.6532247509,15.6930640872,14.7780717329,18.1778613953,20.8975890374,12.8095315072,13.5630901742,15.6348103208,2001.2,476168.3393663,649510.207876181,656193,85612.6909084382,628570888.571001,434895000,909560.498817667,909684.505925572,533426,2485271.56114411,6282162.02636141,6537491.5004885,2618394.05809405,78441320.6295805,1190440254.43862,365686.433892641,776918.06566387,6167538.19823395
2001.3,13.1085982065,13.3935459715,13.4154015801,11.3774554603,20.2512167978,19.9420303361,13.7104129627,13.7287171393,13.1721283044,14.7311357312,15.6282706299,15.6920529968,14.7811355657,18.1876143804,20.9437401776,12.8165196347,13.5590892681,15.6687215343,2001.3,493164.567943184,655757.261640188,670247,87330.5357642919,623722925.334695,457840000,900236.659459898,916866.483569583,525512,2498336.65696788,6127336.00256847,6530884.84619213,2626428.68183458,79210100.5168621,1246667935.62355,368250.847119532,773815.89933074,6380273.57376724
2001.4,13.1353558096,14.1504039007,13.4119042213,11.3963897906,20.0589805498,19.963074599,13.7496702397,13.9116204179,13.2188782858,14.7688573541,15.65469238,15.7238294383,14.7965432338,18.2146385581,20.9245498171,12.8172112601,13.6034791566,15.6828732825,2001.4,506538.600276889,1397791.2927236,667907,88999.8346238078,514641216.972199,467577000,936280.359210744,1100880,550663,2594377.99999642,6291388.67879512,6741745.58570465,2667209.18275344,81379874.4755575,1222972022.27944,368505.626835379,808939.295395545,6471207.51860304
2002.1,13.0936823573,14.1583527915,13.4083510151,11.3898027447,20.0601022505,20.0016471628,13.7579186997,13.9165135936,13.2199400776,14.7581901798,15.6791012345,15.7330887637,14.7860346212,18.1997897513,20.9431195909,12.845382972,13.6188640755,15.6939356664,2002.1,485863.188102185,1408946.45987302,665538,88415.5152164287,515218814.265729,485965000,944035.168997854,1106280,551248,2566850.39934592,6446843.79252673,6804459.49812981,2639327.2714437,80180407.8084994,1245894510.09442,379034.675527217,821480.989897802,6543191.92578629
2002.2,13.1197045374,14.1568796309,13.4387276544,11.415714038,20.0649370389,20.0175175955,13.7985548301,13.9113751295,13.2272673889,14.753421883,15.7081588827,15.7414021777,14.7942551172,18.2311360675,20.9425541802,12.8602066534,13.6403295082,15.703200112,2002.2,498672.345780247,1406872.38356886,686065,90736.4144636852,517715819.597902,493739000,983187.211420879,1100610,555302,2554640.02941716,6636922.1525121,6861263.57750778,2661113.27396557,82733575.365725,1245190267.1241,384695.216170593,839305.05101496,6604092.64113503
2002.3,13.1578174808,14.1746284382,13.4660240013,11.4438063107,20.0581899751,20.0329207269,13.7679811987,13.932066174,13.2466726265,14.752508015,15.6813719321,15.7590828784,14.7928334633,18.2391309604,21.014841777,12.8620622218,13.6434857004,15.7236348679,2002.3,518045.04702344,1432065.60385032,705050,93321.547683728,514234515.453839,501403000,953582.476203566,1123620,566183,2552306.49205299,6461499.25813482,6983654.31351738,2657332.77980787,83397672.593394,1338535278.05989,385409.707112859,841958.243900234,6740433.96864768
2002.4,13.1893888533,14.1769742969,13.4534453986,11.4649183382,20.0699649491,20.0672294529,13.8227596014,13.947809942,13.2746174026,14.7741979879,15.7177319781,15.7767579315,14.8259014321,18.2752681732,20.973798439,12.9273280059,13.6552117985,15.7442667845,2002.4,534661.359902724,1435428.97083004,696237,95312.6994291595,520325403.155854,518904000,1007275.3813068,1141450,582228,2608270.6875598,6700763.13147262,7108188.10355745,2746674.40918661,86466548.3798277,1284709473.40348,411402.776818696,851889.240946437,6880946.57803354
2003.1,13.2069972263,14.1709589971,13.4687718005,11.4806786519,20.0670446862,20.0822536964,13.8150833392,13.9696383804,13.3084295809,14.7841405936,15.7488568749,15.7777202047,14.8276395057,18.2808587899,20.999318374,12.8826014392,13.694516176,15.7593424037,2003.1,544159.252342747,1426820.35296527,706990,96826.757147473,518808132.653446,526759000,999572.872505383,1166640,602251,2634333.04381885,6912603.34341023,7115031.41412711,2751452.48262058,86951303.4876022,1317917101.6264,393407.574714655,886038.937393875,6985466.98382776
2003.2,13.2416262025,14.1689701989,13.50238349,11.5102546208,20.0791472512,20.0987656014,13.8532023231,13.977782457,13.3238255777,14.7981176798,15.7680656375,15.8006893543,14.8384506568,18.3149746209,20.9967172207,12.9055244011,13.7176942983,15.7824470774,2003.2,563332.997733776,1423985.51508236,731157,99733.2719330788,525125191.025272,535529000,1038411.10901428,1176180,611595,2671411.86716918,7046669.39922732,7280348.96859964,2781360.22835238,89968900.7123475,1314493451.92179,402529.796279861,906815.507028211,7148742.87429308
2003.3,13.2713336251,14.1730278648,13.5094689764,11.5220174104,20.0727027477,20.0920638177,13.8301068222,13.9835895019,13.3368584381,14.7974318314,15.7615339053,15.8334712544,14.8403969398,18.3162362981,21.0325889927,12.9082725616,13.7175149831,15.7954327672,2003.3,580319.228529145,1429775.31109746,736356,100913.340266392,521751901.124863,531952000,1014703.30993336,1183030,619618,2669580.31167987,7000792.43295971,7522967.66523228,2786778.81394159,90082484.0549474,1362502599.9039,403637.534174847,906652.915820757,7242179.5882528
2003.4,13.3141559331,14.1821380973,13.5120648903,11.555126173,20.082366509,20.1319222537,13.8560257177,13.9981737231,13.3548978952,14.8308609749,15.8028973084,15.8715405733,14.8570009538,18.360711207,21.0158974545,12.9730631916,13.7385710245,15.792581767,2003.4,605709.594466707,1442860.41025191,738270,104310.381709171,526818428.394103,553583000,1041347.09616543,1200410,630897,2760330.49440594,7296441.40450352,7814883.1783509,2833436.81145745,94179322.3034141,1339949085.73583,430655.261433545,925945.840687074,7221561.53785098
2004.1,13.337938133,14.2002768146,13.5585749317,11.5831024557,20.0792795423,20.1331751198,13.8690141726,14.0016083093,13.3659054569,14.8338595514,15.8267735864,15.8712839781,14.8551787302,18.3793671349,21.040052498,12.9546840433,13.728598365,15.8080407589,2004.1,620287.359694916,1469270.84905936,773418,107269.802204378,525194664.975415,554277000,1054960.80500844,1204540,637880,2768619.9788798,7472749.6847204,7812878.1738132,2828278.35724162,95952816.6001498,1372709688.19421,422812.477137047,916757.589838559,7334066.96894533
2004.2,13.3644050971,14.2262879372,13.5871006638,11.6186052293,20.0863206933,20.1369387064,13.9114486179,13.9775698819,13.3702089071,14.8448588217,15.8423013731,15.8931757226,14.8624146214,18.4310285674,21.0381847166,12.9741429387,13.7553818011,15.8267632852,2004.2,636923.668137232,1507989.60940929,795798,111146.588851258,528905689.553165,556367000,1100690.88504058,1175930,640631,2799240.87324559,7589690.51442947,7985801.59795825,2848817.69242684,101040154.734494,1370148159.60693,431120.511349439,941643.282715827,7472672.70661772
2004.3,13.3851793881,14.218937961,13.6036493707,11.6462639165,20.0787425445,20.1469020815,13.889987651,14.0040046918,13.3611739574,14.842335357,15.8534168896,15.897193013,14.8700119671,18.4396921726,21.0877903238,12.9818471962,13.7570423465,15.8361764266,2004.3,650293.70135833,1496946.55449252,809077,114263.666004476,524912712.301839,561938000,1077320.66504911,1207430,634869,2792185.9928423,7674524.45763942,8017947.40841517,2870543.57024448,101919329.660022,1439829187.61037,434454.802413346,943208.223087573,7543346.13949797
2004.4,13.4251485473,14.235927483,13.616593657,11.6766333684,20.0849582848,20.1254779259,13.9092644703,14.0206693487,13.3830015376,14.876876627,15.9049264735,15.9316910981,14.8859220702,18.4936480463,21.0772516491,13.0278652547,13.7879981818,15.8485337968,2004.4,676811.817050876,1522596.23172123,819618,117787.021301803,528185594.595471,550027000,1098289.43722661,1227720,648879,2890316.66583643,8080194.26956701,8299377.73386942,2916579.46112678,107569536.358805,1424734972.41011,454914.721333729,972862.642174376,7637140.39190396
2005.1,13.432029197,14.2620181312,13.6461198364,11.7017008161,20.0819765848,20.1137628708,13.9167466438,14.0269296456,13.4023030547,14.8939845058,15.9203378942,15.9351078395,14.8957143806,18.5280714458,21.1168465351,13.0199566932,13.7895258427,15.8571728909,2005.1,681484.780131368,1562844.52324527,844179,120776.959789854,526613049.198422,543621000,1106537.84884546,1235430,661525,2940189.24345656,8205686.06251642,8327783.06045109,2945279.80463489,111336916.490725,1482278896.12396,451331.189243451,974349.982197109,7703404.18394682
