Note,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States,,Australia,Canada,Denmark,UK,Japan,Korea,Norway,Sweden,Switzerland,Austria,Belgium,France,Germany,Spain,Italy,Finland,Netherlands,United States
1987.4,4.2942972727,4.2996295952,4.1536852229,4.4273381363,4.462840199,3.5771990097,4.1368467444,4.4335523396,4.2785504537,4.0826969919,4.3636118898,4.5097434994,4.3908538103,4.3330188843,4.3855329803,4.0601360669,4.3755570017,4.168921591,1987.4,73.2807,73.6725,63.6682,83.7083,86.7335,35.7732,62.6051,84.2301,72.1358,59.3052,78.5403016422,90.8985,80.7093,76.1739,80.281,57.9822,79.4841,64.6457
1988.1,4.3118415349,4.3171707298,4.3296195624,4.4391911596,4.4904706415,3.6274481007,4.1411565807,4.3944701421,4.2998073934,4.0812525682,4.3851113704,4.5282589036,4.3921155698,4.3418723859,4.4172936287,4.0823293343,4.3421325949,4.1776971707,1988.1,74.5777,74.9762,75.9154,84.7064,89.1634,37.6167,62.8755,81.0017,73.6856,59.2196,80.247159873,92.5972,80.8112,76.8513,82.8717,59.2834,76.8713,65.2155
1988.2,4.2942972727,4.3233508938,4.2973275822,4.4462365862,4.506615348,3.5680245175,4.1301073807,4.4318555449,4.2851122939,4.0978982404,4.4068434283,4.5296607707,4.404186775,4.342174222,4.4214528556,4.0965770683,4.3589422282,4.1850334743,1988.2,73.2807,75.441,73.5031,85.3053,90.6146,35.4465,62.1846,84.0873,72.6107,60.2136,82.0101834766,92.7271,81.7926,76.8745,83.2171,60.1341,78.1744,65.6957
1988.3,4.3118415349,4.3184236758,4.2701616776,4.4682238261,4.518094807,3.651354103,4.138764875,4.4052779652,4.3122986716,4.1227570767,4.4263020796,4.53738908,4.4154807529,4.3543676267,4.4273417201,4.0944112267,4.398314514,4.1906103459,1988.3,74.5777,75.0702,71.5332,87.2017,91.6608,38.5268,62.7253,81.8819,74.6118,61.7292,83.6216183736,93.4465,82.7216,77.8176,83.7086,60.004,81.3137,66.0631
1988.4,4.3375939628,4.3166250746,4.3595854545,4.472031859,4.5327145403,3.6796192101,4.1782061226,4.4389007025,4.3371495544,4.1250305607,4.4282196853,4.5492937736,4.4350032615,4.3690249783,4.4535795598,4.1212380032,4.3951131317,4.1983306338,1988.4,76.5232,74.9353,78.2247,87.5344,93.0107,39.6313,65.2487,84.6818,76.4892,61.8697,83.7821255065,94.5656,84.3524,78.9666,85.934,61.6355,81.0538,66.5751
1989.1,4.3290832955,4.3263474204,4.3155676039,4.4739298811,4.5627385634,3.6479715184,4.2067993539,4.4654516927,4.330947791,4.1349953421,4.4313978452,4.559909187,4.4364864105,4.3977092668,4.4557021919,4.1109541888,4.3830760838,4.2022762695,1989.1,75.8747,75.6674,74.8561,87.7007,95.8456,38.3967,67.1413,86.9603,76.0163,62.4893,84.0488220742,95.5748,84.4776,81.2645,86.1166,61.0049,80.084,66.8383
1989.2,4.3544010376,4.3232527991,4.3381753168,4.4731713327,4.5715027448,3.6479715184,4.2367710674,4.448386543,4.3545809233,4.1558268553,4.433059067,4.5752644336,4.4504863641,4.3976280473,4.4571283094,4.097243689,4.4318460309,4.1978528636,1989.2,77.8202,75.4336,76.5677,87.6342,96.6893,38.3967,69.1841,85.4889,77.8342,63.8047,84.188561853,97.0537,85.6686,81.2579,86.2395,60.1742,84.0865,66.5433
1989.3,4.3790935875,4.3097126293,4.2948566087,4.4796046954,4.5690558431,3.7012451824,4.2535638037,4.435797233,4.3089450587,4.170073363,4.4598330259,4.5688598735,4.4654332933,4.4070240788,4.4639222401,4.1789736594,4.4281131473,4.1908721825,1989.3,79.7657,74.4191,73.3217,88.1998,96.453,40.4977,70.3557,84.4194,74.362,64.7202,86.4730691259,96.4341,86.9587,82.025,86.8274,65.2988,83.7732,66.0804
1989.4,4.3709302974,4.3104500712,4.3304701478,4.4822418107,4.5728979958,3.6966591139,4.245847454,4.4659862765,4.2992874824,4.1957844021,4.4569059933,4.5856091095,4.4793019278,4.4035765092,4.4854177123,4.1083263597,4.4558125014,4.1945865003,1989.4,79.1172,74.474,75.98,88.4327,96.8243,40.3124,69.8149,87.0068,73.6473,66.4058,86.2203297077,98.0629,88.1731,81.7427,88.714,60.8448,86.1261,66.3263
1990.1,4.4031910794,4.3004341851,4.3462440045,4.4743095095,4.5819189591,3.7198619996,4.2402383907,4.4962165562,4.3941342903,4.2237150185,4.467416009,4.5872373495,4.4903696981,4.3953364153,4.464228548,4.1272279291,4.4194440402,4.2019305996,1990.1,81.7112,73.7318,77.188,87.734,97.7017,41.2587,69.4244,89.6772,80.9745,68.2867,87.1312854169,98.2227,89.1544,81.0719,86.854,62.0058,83.0501,66.8152
1990.2,4.3759167573,4.2981544163,4.303378371,4.4886172684,4.602771311,3.7349826784,4.2603715812,4.4984353931,4.3667556241,4.2271738334,4.4489865114,4.5923108581,4.4947055554,4.4088839757,4.463081138,4.1093119893,4.4452713505,4.2092196702,1990.2,79.5127,73.5639,73.9492,88.9983,99.7604,41.8873,70.8363,89.8764,78.7876,68.5233,85.5402060328,98.7223,89.5418,82.1777,86.7544,60.9048,85.223,67.304
1990.3,4.3713864784,4.2825653509,4.3368135028,4.472031859,4.6185502721,3.7714359227,4.2518538812,4.4611647025,4.3618303049,4.2343253212,4.4497379844,4.5936258053,4.5195338632,4.3949675388,4.4626972221,4.0748728802,4.4658230576,4.2123957101,1990.3,79.1533,72.426,76.4635,87.5344,101.347,43.4424,70.2355,86.5883,78.4005,69.0151,85.6045113451,98.8522,91.7928,81.042,86.7211,58.843,86.9926,67.5181
1990.4,4.3713864784,4.252797403,4.3302898209,4.4624838718,4.6314517794,3.7970004063,4.2879769102,4.5021247662,4.3575290031,4.2490279573,4.4723137683,4.5905894011,4.5307019951,4.3922195104,4.4553944222,4.0870446492,4.4683866537,4.1971132219,1990.4,79.1533,70.3018,75.9663,86.7026,102.663,44.5673,72.819,90.2086,78.064,70.0373,87.5590802462,98.5525,92.8237,80.8196,86.0901,59.5636,87.2159,66.4941
1991.1,4.3562382031,4.2338064596,4.3069029546,4.4505167131,4.6353889646,3.8146615231,4.294965711,4.4695680795,4.3862950122,4.2506856984,4.4444727908,4.5882549262,4.5519645379,4.3782344534,4.4519164371,4.0530328645,4.4642124289,4.178008398,1991.1,77.9633,68.9793,74.2103,85.6712,103.068,45.3614,73.3297,87.319,80.3422,70.1535,85.1549715149,98.3227,94.8185,79.6972,85.7912,57.5718,86.8526,65.2358
1991.2,4.3395196276,4.2398811038,4.3394961503,4.4391911596,4.6298042603,3.8262646612,4.2941457889,4.4425806658,4.3698477725,4.2542898494,4.4466587884,4.5848950271,4.5377357424,4.3979135172,4.4421899736,4.010595132,4.4702195009,4.1843284613,1991.2,76.6707,69.3996,76.6689,84.7064,102.494,45.8908,73.2696,84.994,79.0316,70.4068,85.3413236873,97.9929,93.4789,81.2811,84.9608,55.1797,87.3759,65.6494
1991.3,4.3443611116,4.2499427653,4.35330432,4.4301165537,4.6258449819,3.856795667,4.2629136525,4.4188550655,4.3568357417,4.2507469907,4.4254448936,4.5885589807,4.5229856863,4.383386959,4.4550087054,3.9917339658,4.4568952104,4.1973312626,1991.3,77.0428,70.1014,77.7349,83.9412,102.089,47.3135,71.0166,83.0012,78.0099,70.1578,83.5499698055,98.3526,92.1102,80.1089,86.0569,54.1487,86.2194,66.5086
1991.4,4.3430895813,4.2387522183,4.3235483796,4.4407612362,4.6138722133,3.8871010165,4.2879769102,4.4264298091,4.3853187098,4.2471972572,4.4420530118,4.5916025606,4.5377357424,4.4063752857,4.4561654099,3.9833813437,4.4770992863,4.1990258473,1991.4,76.9449,69.3213,75.4559,84.8395,100.874,48.7693,72.819,83.6323,80.2638,69.9092,84.9491644131,98.6524,93.4789,81.9718,86.1565,53.6983,87.9791,66.6214
1992.1,4.3414337806,4.243745408,4.3773343933,4.4411536651,4.5905173557,3.9052521347,4.3192492285,4.4284127209,4.3687400071,4.2465147107,4.4526334171,4.5943336826,4.5485807867,4.3885962574,4.4584759708,4.0133116422,4.4728095363,4.1988952501,1992.1,76.8176,69.6683,79.6255,84.8728,98.5454,49.6626,75.1322,83.7983,78.9441,69.8615,85.8527326253,98.9222,94.4982,80.5273,86.3558,55.3298,87.6025,66.6127
1992.2,4.3438534726,4.2496602774,4.3636933524,4.4360435915,4.566954168,3.9059184102,4.3429557103,4.4228482292,4.373689477,4.2643896821,4.4434698648,4.585507129,4.5270875561,4.3666667737,4.4569358036,4.0217774536,4.4695703699,4.2159026855,1992.2,77.0037,70.0816,78.5467,84.4402,96.2505,49.6957,76.9346,83.3333,79.3358,71.1215,85.069610197,98.0529,92.4888,78.7806,86.2229,55.8002,87.3192,67.7553
1992.3,4.3456323235,4.246692189,4.3750989435,4.4462365862,4.5620340576,3.9039182505,4.3576852729,4.4378810737,4.3718146696,4.2264365861,4.4384428619,4.5752644336,4.5009301535,4.3401428788,4.4296017753,4.0027645832,4.4577067632,4.2226249005,1992.3,77.1408,69.8739,79.4477,85.3053,95.7781,49.5964,78.0762,84.5955,79.1872,68.4728,84.6430381045,97.0537,90.1009,76.7185,83.898,54.7493,86.2894,68.2123
1992.4,4.3512013808,4.2671347282,4.333236783,4.4516821199,4.5338019957,3.9032506405,4.3437365883,4.3792665792,4.3449411403,4.2157698457,4.408136213,4.5593869465,4.4763909127,4.3112473471,4.4228482292,4.0323060246,4.4607153492,4.2331292156,1992.4,77.5716,71.317,76.1905,85.7711,93.1119,49.5633,76.9947,79.7795,77.0875,67.7463,82.1162735456,95.5249,87.9168,74.5334,83.3333,56.3908,86.5494,68.9326
1993.1,4.3641197593,4.2845061389,4.2931721967,4.4543938068,4.5366975363,3.9138752889,4.3362954745,4.3879701867,4.3290305756,4.2275196414,4.387433053,4.5509832353,4.4341042464,4.2978825068,4.4268267061,4.0381445125,4.4555802568,4.2417367405,1993.1,78.5802,72.5667,73.1983,86.004,93.3819,50.0927,76.4239,80.4769,75.8707,68.547,80.4336847489,94.7255,84.2766,73.5439,83.6655,56.721,86.1061,69.5285
1993.2,4.376872123,4.2899497222,4.3051118425,4.4574830722,4.5338019957,3.9341445107,4.3588386084,4.3887961696,4.3241644438,4.208714372,4.3794938319,4.5400587007,4.4233353107,4.2949425278,4.4184549913,4.0559848117,4.4395063163,4.2444786148,1993.2,79.5887,72.9628,74.0775,86.2701,93.1119,51.1184,78.1663,80.5434,75.5024,67.27,79.7976321643,93.6963,83.3739,73.328,82.968,57.742,84.7331,69.7194
1993.3,4.3694630422,4.298778169,4.3956619991,4.4678418799,4.5250658097,3.949559609,4.3958099568,4.4327637119,4.3650851853,4.2211240453,4.3809450755,4.5267469163,4.4264740494,4.299506068,4.4083958897,4.0753825815,4.45805437,4.2496103344,1993.3,79.0012,73.6098,81.0983,87.1684,92.302,51.9125,81.1103,84.1637,78.6561,68.11,79.9135220421,92.4573,83.636,73.6634,82.1376,58.873,86.3194,70.0781
1993.4,4.3847155164,4.3109937373,4.2999553082,4.4811126316,4.5054968012,3.9846282777,4.4221279696,4.4284127209,4.3645192712,4.2299238565,4.3837445654,4.5428276519,4.4399617607,4.3250527626,4.4172526006,4.11928755,4.4616000015,4.2645246533,1993.4,80.2154,74.5145,73.6965,88.3329,90.5133,53.7653,83.2733,83.7983,78.6116,68.712,80.1375525783,93.9561,84.7717,75.5695,82.8683,61.5154,86.626,71.1311
1994.1,4.4103844733,4.3245312523,4.3866882524,4.494952337,4.5021358516,4.0077440099,4.4360980665,4.4710877844,4.3662033543,4.2425633977,4.4249035495,4.5478132819,4.4368651374,4.3467866877,4.4370946708,4.1397400822,4.4864868702,4.2788581592,1994.1,82.3011,75.5301,80.3738,89.5639,90.2096,55.0226,84.4448,87.4518,78.7441,69.586,83.5047527555,94.4257,84.5096,77.2299,84.529,62.7865,88.8089,72.158
1994.2,4.4185598455,4.351193646,4.4321159546,4.5159049983,4.5268918376,4.0420261812,4.4449533106,4.4958451553,4.3881863745,4.2460322113,4.3943479251,4.5756754617,4.4556406456,4.3637964704,4.473742864,4.1705074454,4.4896717886,4.2962644771,1994.2,82.9767,77.571,84.1092,91.4603,92.4707,56.9416,85.1959,89.6439,80.4943,69.8278,80.9918008163,97.0936,86.1113,78.5548,87.6843,64.7483,89.0922,73.425
1994.3,4.4306417835,4.3691592032,4.4211031067,4.5238755283,4.5464080162,4.0489740444,4.4242895905,4.5185572751,4.3929134081,4.2599493921,4.3901105386,4.5956459743,4.4613725612,4.3876060408,4.4857918786,4.1867596462,4.5061804449,4.3085980471,1994.3,83.9853,78.9772,83.188,92.1922,94.2931,57.3386,83.4535,91.7032,80.8757,70.8064,80.6493333531,99.0521,86.6063,80.4476,88.7472,65.8092,90.5752,74.3362
1994.4,4.4315736552,4.3884074837,4.4401658174,4.5357150648,4.5609758448,4.1023424933,4.4758527593,4.5693979201,4.403647461,4.2925859457,4.4017532228,4.6036840823,4.4921649684,4.4178545797,4.5069000298,4.2189369541,4.5220233321,4.3274476853,1994.4,84.0636,80.5121,84.789,93.2902,95.6768,60.4818,87.8695,96.486,81.7485,73.1554,81.5937954358,99.8515,89.3146,82.9182,90.6404,67.9612,92.0216,75.7507
1995.1,4.424325538,4.400547804,4.4874828957,4.5257210521,4.5503380055,4.1339818553,4.47308004,4.3908550493,4.4109820996,4.3107548291,4.4538320021,4.4675492999,4.4704518035,4.4330773371,4.5222091408,4.2392007532,4.4816717234,4.3428543203,1995.1,83.4565,81.4955,88.8974,92.3625,94.6644,62.426,87.6262,80.7094,82.3503,74.4967,85.9556961208,87.1429,87.3962,84.1901,92.0387,69.3524,88.3823,76.9268
1995.2,4.4202107531,4.4017299923,4.4475861188,4.5343388398,4.5619275558,4.1601619528,4.4880856563,4.4034920944,4.4171753666,4.3192944811,4.4682014645,4.4675492999,4.4779775183,4.4329585513,4.5250192225,4.2399228899,4.4702950338,4.3452342707,1995.2,83.1138,81.5919,85.4205,93.1619,95.7679,64.0819,88.951,81.7358,82.8619,75.1356,87.1997500469,87.1429,88.0564,84.1801,92.2977,69.4025,87.3825,77.1101
1995.3,4.4428100674,4.4046952491,4.4286430093,4.5384650528,4.5462648354,4.1706109177,4.5108243411,4.40556126,4.4325949788,4.313913733,4.4547692241,4.4675492999,4.4719393196,4.4210538195,4.5351167523,4.2453875611,4.4861861795,4.354448582,1995.3,85.0135,81.8342,83.8176,93.5471,94.2796,64.755,90.9968,81.9051,84.1495,74.7324,86.0362934484,87.1429,87.5263,83.1839,93.2344,69.7828,88.7822,77.8239
1995.4,4.4501536314,4.4049225122,4.4714353441,4.5422676592,4.5653050252,4.1999065576,4.5314084616,4.40556126,4.3769160981,4.2979640874,4.4591558657,4.4525340254,4.4596344573,4.421532163,4.5489140708,4.2367450496,4.5021624559,4.3624729514,1995.4,85.6401,81.8528,87.4822,93.9035,96.0919,66.6801,92.8893,81.9051,79.5922,73.5499,86.4145328296,85.8442,86.4559,83.2237,94.5297,69.1823,90.212,78.4509
1996.1,4.4719815917,4.4074969935,4.4582489771,4.5484029897,4.5606591035,4.220686422,4.5591566135,4.4006839986,4.4339036961,4.3041231996,4.4446424068,4.4603004711,4.4616000015,4.4086417882,4.535756869,4.2515363275,4.5150452396,4.3710427824,1996.1,87.53,82.0638,86.3362,94.4814,95.6465,68.0802,95.5029,81.5066,84.2597,74.0043,85.1694163905,86.5135,86.626,82.1578,93.2941,70.2132,91.3817,79.1261
1996.2,4.4696299198,4.4116303388,4.4696642739,4.5425753746,4.5673052733,4.2524104249,4.5445174388,4.4124721796,4.3939527352,4.3078982777,4.4586592225,4.4568302577,4.4688486187,4.4120307261,4.5124176327,4.2558041808,4.5018298506,4.3895222224,1996.2,87.3244,82.4037,87.3274,93.9324,96.2843,70.2746,94.115,82.4731,80.9598,74.2842,86.3716262916,86.2138,87.2562,82.4367,91.1419,70.5135,90.182,80.6019
1996.3,4.4696299198,4.4201638283,4.5050006185,4.5470769824,4.580674604,4.247995117,4.5660217902,4.4244812957,4.3964015685,4.331426521,4.4690916902,4.4576407042,4.4765001009,4.4132394082,4.5116515005,4.2763160578,4.5136216224,4.4021282369,1996.3,87.3244,83.1099,90.4684,94.3562,97.5802,69.965,96.1608,83.4695,81.1583,76.0527,87.2774120717,86.2837,87.9264,82.5364,91.0721,71.9748,91.2517,81.6244
1996.4,4.4703019001,4.4288458101,4.4597327685,4.557535454,4.6002983378,4.2708226905,4.5451876705,4.4292453266,4.4127510195,4.3361031078,4.4841357666,4.4637586838,4.4810401758,4.4246406226,4.5050658325,4.2983216039,4.505923167,4.4158602674,1996.4,87.3831,83.8346,86.4644,95.3482,99.514,71.5805,94.1781,83.8681,82.4961,76.4092,88.6003463349,86.8132,88.3265,83.4828,90.4743,73.5762,90.5519,82.753
1997.1,4.4694054442,4.4396502875,4.4743231872,4.5602585904,4.6246198098,4.262513666,4.5769270778,4.447259446,4.4150817449,4.3501592196,4.4854698841,4.4686950362,4.4840934822,4.4579686382,4.5192810881,4.3114311404,4.4865240279,4.4351383996,1997.1,87.3048,84.7453,87.7352,95.6082,101.964,70.9882,97.2152,85.3926,82.6886,77.4908,88.7186284951,87.2428,88.5966,86.312,91.7696,74.5471,88.8122,84.3638
1997.2,4.4875222662,4.4515072205,4.5260035944,4.5598558242,4.6193491872,4.3101008951,4.5836717416,4.4592064019,4.45562671,4.3670310102,4.5010665959,4.5043504565,4.4967706126,4.4746798789,4.5520710515,4.3427555203,4.5032692347,4.4503439447,1997.2,88.9009,85.7561,92.3886,95.5697,101.428,74.448,97.8731,86.4189,86.1101,78.8093,90.1131944216,90.4096,89.7269,87.7665,94.8286,76.9192,90.3119,85.6564
1997.3,4.4946552982,4.4661793462,4.5168361164,4.5662848566,4.6227350172,4.3160510815,4.5864306934,4.4786178118,4.4566922192,4.391002481,4.5358078957,4.5142460733,4.505317806,4.4947937784,4.5649126155,4.3639988564,4.5136216224,4.4733869787,1997.3,89.5373,87.0236,91.5455,96.1861,101.772,74.8923,98.1435,88.1128,86.2019,80.7213,93.2988606175,91.3087,90.4971,89.5497,96.0542,78.5707,91.2517,87.6531
1997.4,4.5082329833,4.4752904038,4.5619317325,4.5635770609,4.5987717596,4.3015660272,4.6075972383,4.4969934864,4.4852858191,4.4161913184,4.5184256014,4.5265338223,4.5231745726,4.5034342049,4.5769764516,4.3917628337,4.5125262486,4.498919274,1997.4,90.7613,87.8201,95.7683,95.926,99.3622,73.8153,100.243,89.7469,88.7023,82.7804,91.6911258961,92.4376,92.1276,90.3268,97.22,80.7827,91.1518,89.9199
1998.1,4.5074779714,4.4852283217,4.5438371883,4.5725726114,4.5780774705,4.2133431551,4.5867057629,4.4962165562,4.49471784,4.4392714337,4.5389017408,4.5337482954,4.5393305521,4.5241726893,4.5714262081,4.4141839995,4.5147168924,4.5090589855,1998.1,90.6928,88.6972,94.051,96.7928,97.3271,67.5821,98.1705,89.6772,89.5429,84.7132,93.5879598224,93.1069,93.6281,92.2196,96.6819,82.6144,91.3517,90.8363
1998.2,4.515328626,4.4904695199,4.5377592768,4.5732697342,4.5475527256,4.1856725813,4.5928374495,4.5058359204,4.4907139853,4.4555639976,4.5514448138,4.5441019033,4.5407180611,4.5372649371,4.5724568936,4.4323121089,4.524843688,4.5166755277,1998.2,91.4076,89.1633,93.4811,96.8603,94.4011,65.7377,98.7743,90.544,89.1851,86.1047,94.7692333468,94.0759,93.7581,93.4349,96.7816,84.1257,92.2815,91.5308
1998.3,4.5278894938,4.497979107,4.6483446114,4.5738652602,4.5351424935,4.1978859242,4.5629242615,4.5260988397,4.492986445,4.4741351036,4.5501339271,4.5390987572,4.5446576829,4.5347037293,4.5656390247,4.4501186005,4.5262514298,4.5239210842,1998.3,92.563,89.8354,104.412,96.918,93.2368,66.5455,95.8634,92.3974,89.388,87.7187,94.6450830031,93.6064,94.1282,93.1959,96.124,85.6371,92.4115,92.1964
1998.4,4.5291580945,4.5137585968,4.4732021421,4.5712782894,4.5282783425,4.3106434086,4.5666777676,4.5206923242,4.4807706847,4.472872318,4.5330721738,4.54335861,4.5310703676,4.5454414128,4.555218097,4.4555965157,4.5262514298,4.5366043662,1998.4,92.6805,91.2642,87.6369,96.6676,92.599,74.4884,96.2239,91.8992,88.3027,87.608,93.0439696924,94.006,92.8579,94.202,95.1275,86.1075,92.4115,93.3732
1999.1,4.5557435693,4.5296704766,4.5536358099,4.5742634557,4.5429308863,4.3496351492,4.564427355,4.5225339514,4.4881339964,4.4719598847,4.5274721535,4.5436776877,4.5336516276,4.5435362425,4.5523863075,4.4678430271,4.5412842519,4.5470865207,1999.1,95.1775,92.728,94.9771,96.9566,93.9658,77.4502,96.0076,92.0686,88.9553,87.5281,92.5243777945,94.036,93.0979,94.0227,94.8585,87.1685,93.8112,94.3571
1999.2,4.5328499994,4.5416849766,4.5250679765,4.5778329043,4.542607312,4.409348714,4.5563212701,4.5268529056,4.5067444579,4.5057983689,4.5421361821,4.554665002,4.5422112167,4.550400329,4.5481754058,4.4824328983,4.5423496549,4.5563464713,1999.2,93.0233,93.8488,92.3022,97.3033,93.9354,82.2159,95.2325,92.4671,90.6263,90.5406,93.8911546472,95.0749,93.8982,94.6703,94.4599,88.4496,93.9112,95.2349
1999.3,4.551619609,4.5581875872,4.5297988007,4.595492508,4.5570528954,4.4727924134,4.5833958361,4.5361844573,4.5323026749,4.5174105291,4.5576427104,4.5630358724,4.5559652358,4.5686472705,4.5693637177,4.4925657184,4.5565144628,4.5660228301,1999.3,94.7858,95.4104,92.7399,99.0369,95.3022,87.601,97.8461,93.334,92.9724,91.5981,95.3584272445,95.8741,95.1986,96.4136,96.4827,89.3504,95.2509,96.1609
1999.4,4.5680133416,4.5757022396,4.5975532506,4.598405356,4.5705601075,4.5429628123,4.5919248526,4.555218097,4.5663409962,4.5741355552,4.5819606565,4.5826402831,4.5695316093,4.5857559433,4.5837177185,4.5262698256,4.5693429883,4.5852959961,1999.4,96.3525,97.0962,99.2412,99.3258,96.5982,93.9688,98.6842,95.1275,96.1915,96.9442,97.7057739928,97.7722,96.4989,98.0773,97.8776,92.4132,96.4807,98.0322
2000.1,4.6019831127,4.5894848112,4.5914099466,4.6022770048,4.5764115935,4.5832568327,4.6091323263,4.561483676,4.5926015303,4.5624923037,4.5804295415,4.5913896693,4.5757321065,4.6016770922,4.5867678978,4.555618532,4.5918853318,4.597228736,2000.1,99.6818,98.4437,98.6334,99.7111,97.1651,97.8325,100.397,95.7254,98.751,95.822,97.5562896818,98.6314,97.0991,99.6513,98.1766,95.1656,98.6803,99.209
2000.2,4.6127315269,4.6004530779,4.6122649585,4.6077668118,4.6011119625,4.5936612111,4.595298622,4.6058699411,4.5921609314,4.5985654225,4.6100529044,4.5994599134,4.6004581015,4.6038743468,4.6045720071,4.5933900721,4.6062695814,4.6094012225,2000.2,100.759,99.5294,100.712,100.26,99.595,98.8557,99.0177,100.07,98.7075,99.3417,100.4894658313,99.4306,99.5299,99.8705,99.9402,98.8289,100.11,100.424
2000.3,4.6441216321,4.6121259386,4.6099288456,4.6032423289,4.6081058726,4.6420419888,4.6109236033,4.605570106,4.6075772866,4.6141001945,4.5945906762,4.6068687426,4.6190730912,4.6022770048,4.605270181,4.6210533776,4.6129399233,4.6087338287,2000.3,103.972,100.698,100.477,99.8074,100.294,103.756,100.577,100.04,100.241,100.897,98.9476256408,100.17,101.4,99.7111,100.01,101.601,100.78,100.357
2000.4,4.6431208622,4.6183726487,4.6084149162,4.607477522,4.6196449197,4.6117485013,4.6052601819,4.61843186,4.6273132097,4.6421672749,4.6322403412,4.6226957129,4.6245903872,4.6130093791,4.6236287732,4.648076407,4.6092618039,4.6054601439,2000.4,103.868,101.329,100.325,100.231,101.458,100.66,100.009,101.335,102.239,103.769,102.7439880465,101.768,101.961,100.787,101.863,104.384,100.41,100.029
2001.1,4.6012183879,4.6185897396,4.6363102616,4.6068088427,4.5899692347,4.5955662151,4.5889066487,4.6115299199,4.6375212029,4.645140618,4.6238189778,4.6252472854,4.6279194481,4.5970684554,4.6187278639,4.6354374751,4.6149224774,4.5913785166,2001.1,99.6056,101.351,103.163,100.164,98.4914,99.0442,98.3868,100.638,103.288,104.078,101.8823766499,102.028,102.301,99.1931,101.365,103.073,100.98,98.6303
2001.2,4.6053801639,4.6202755238,4.6214273198,4.5919856507,4.5576906626,4.6085345203,4.5691097539,4.5837177185,4.612890309,4.6263835824,4.5926620114,4.6183726487,4.6134359304,4.5925387442,4.6022760019,4.5930864711,4.6296676576,4.5779880772,2001.2,100.021,101.522,101.639,98.6902,95.363,100.337,96.4582,97.8776,100.775,102.144,98.7569727504,101.329,100.83,98.7448,99.711,98.7989,102.48,97.3184
2001.3,4.6033034447,4.619654776,4.6342045789,4.5910093936,4.5145165476,4.6144172993,4.5900971565,4.5908186942,4.5828887891,4.6336701755,4.5844110049,4.6226957129,4.604770106,4.5962646491,4.5864632982,4.6106551162,4.6139316917,4.5629086141,2001.3,99.8135,101.459,102.946,98.5939,91.3334,100.929,98.504,98.5751,97.7965,102.891,97.9454807434,101.768,99.96,99.1134,98.1467,100.55,100.88,95.8619
2001.4,4.6136640111,4.6235404153,4.6104462431,4.571876036,4.4901677808,4.625423692,4.6106551162,4.5898077863,4.5578804456,4.6272056128,4.5776851686,4.6038703416,4.582508335,4.5782110317,4.5718388166,4.591159493,4.6019660582,4.5494354641,2001.4,100.853,101.854,100.529,96.7254,89.1364,102.046,100.55,98.4755,95.3811,102.228,97.288925886,99.8701,97.7593,97.3401,96.7218,98.6087,99.6801,94.579
2002.1,4.6300286385,4.6360097211,4.6007875965,4.5722739908,4.4958306534,4.66207968,4.5967538679,4.6075573345,4.5308614244,4.6279585476,4.5960111411,4.602168686,4.5893405559,4.5865682376,4.5759514459,4.5925802645,4.6096600913,4.5551297906,2002.1,102.517,103.132,99.5627,96.7639,89.6426,105.856,99.1619,100.239,92.8385,102.305,99.0882771387,99.7003,98.4295,98.157,97.1204,98.7489,100.45,95.1191
2002.2,4.6269806003,4.6436406178,4.6655688999,4.5722739908,4.5240045981,4.676848781,4.6292967848,4.6002762301,4.5651915857,4.6564429802,4.6157047456,4.6108440591,4.5951168198,4.5847399018,4.5826996029,4.6322209915,4.6338451026,4.5704265557,2002.2,102.205,103.922,106.226,96.7639,92.2041,107.431,102.442,99.5118,96.081,105.261,101.059024345,100.569,98.9997,97.9777,97.778,102.742,102.909,96.5853
2002.3,4.6371048045,4.6499714527,4.6350493253,4.569882847,4.5415293951,4.6987880255,4.587623133,4.6042727834,4.5456972133,4.6367463694,4.616244436,4.6088633578,4.6024655317,4.5962646491,4.5834121882,4.6353404517,4.6332618932,4.576102793,2002.3,103.245,104.582,103.033,96.5328,93.8342,109.814,98.2606,99.9103,94.2261,103.208,101.1135796466,100.37,99.7299,99.1134,97.8477,103.063,102.849,97.1351
2002.4,4.6451214015,4.6559868668,4.6372791319,4.5692839074,4.5461577015,4.7209779387,4.5799816004,4.615179921,4.538580496,4.6395716127,4.6048374161,4.6001626693,4.5994518675,4.6010778237,4.5820878262,4.6453903995,4.618875833,4.5748109735,2002.4,104.076,105.213,103.263,96.475,94.2695,112.278,97.5126,101.006,93.5579,103.5,99.9667285444,99.5005,99.4298,99.5916,97.7182,104.104,101.38,97.0097
2003.1,4.65010531,4.6605954321,4.6296676576,4.5668855945,4.5485183497,4.7218147961,4.5582127414,4.6161694714,4.5403382885,4.66539002,4.6113555308,4.6061696863,4.6041696857,4.6018767686,4.5783075957,4.63756961,4.6247767156,4.5813527903,2003.1,104.596,105.699,102.48,96.2439,94.4923,112.372,95.4128,101.106,93.7225,106.207,100.6204513606,100.1,99.9,99.6712,97.3495,103.293,101.98,97.6464
